correlationId,callSite,tier,model,inputTokens,outputTokens,reasoningTokens,cacheTokens,usageSource,costUsd,latencyMs,error
7a5eee87-f57d-4a30-a020-7f9a10a25eb8,rerank,smart,gpt-5.6-luna,3149,276,161,0,usage_metadata,0.000961,3618,
fea72c4b-94d2-4976-aae2-57090852e076,decompose,fast,gpt-5-nano,2964,150,0,2816,usage_metadata,0.0002082,2617,
58cbf21a-8d6a-4c70-8e82-09eb3b03b7f0,rerank,smart,gpt-5.6-luna,699,155,81,0,usage_metadata,0.0003258,1787,
60832ef9-3e28-4b9c-b7b4-a900df1068e3,decompose,fast,gpt-5-nano,2965,172,0,2816,usage_metadata,0.00021705000000000002,2888,
f2602720-c21d-4bdd-9377-02bc29a584a3,rerank,smart,gpt-5.6-luna,3387,842,458,0,usage_metadata,0.0016878,7100,
42b37666-4c8f-4b3f-98b6-6a2fb5ec2b11,decompose,fast,gpt-5-nano,2963,171,0,2816,usage_metadata,0.00021655000000000003,2521,
1cf5b2a6-09f9-4583-ac8c-faffb47817ab,rerank,smart,gpt-5.6-luna,758,479,363,0,usage_metadata,0.0007264,5025,
a43160ff-6127-4a7a-bd55-fb1fa566658f,decompose,fast,gpt-5-nano,2968,181,0,2816,usage_metadata,0.0002208,2644,
778c40f6-bdcd-4b40-ab72-6467de4bb4d6,rerank,smart,gpt-5.6-luna,699,142,69,0,usage_metadata,0.0003102,1934,
2467ec5a-d7ed-41c4-b4a9-ae38c177f913,decompose,fast,gpt-5-nano,2967,174,0,2816,usage_metadata,0.00021795000000000004,2537,
63ccb542-0404-47f2-af04-f5f5f65eab25,rerank,smart,gpt-5.6-luna,1062,380,231,0,usage_metadata,0.0006684,3563,
9430038e-bb01-4e57-8dfb-1fb995734d3c,decompose,fast,gpt-5-nano,2965,175,0,2816,usage_metadata,0.00021825000000000002,2718,
314f70bc-8526-41a8-8890-f3d7c62a0fe5,rerank,smart,gpt-5.6-luna,696,171,106,0,usage_metadata,0.0003444,2773,
b7210f4b-bc30-43d2-852e-ce9e8072719d,decompose,fast,gpt-5-nano,2963,176,0,2816,usage_metadata,0.00021855000000000003,2524,
5c8fbb5f-ad46-4779-b334-c3548f5202ad,rerank,smart,gpt-5.6-luna,3047,635,412,0,usage_metadata,0.0013714,5759,
